,showInProfile,allowDataAccess,showByline,showShareOptions,showTabs,showToolbar,showWatermark,warnDataAccess,id,ownerId,firstPublishDate,lastPublishDate,createdAt,lastUpdateDate,size,description,luid,permalink,revision,title,workbookRepoUrl,extractInfo,viewCount,defaultViewName,defaultViewRepoUrl,defaultViewLuid,authorProfileName,authorDisplayName,externalLink,numberOfFavorites,attributions,error.message,error.id,getDate
185,True,True,True,True,False,True,True,False,7682297.0,775932.0,1620661604390.0,1620661604390.0,1620661604396.0,1670273167247.0,23392.0,MoM2021w19: Where is the most expensive country?,7895ca35-e101-48d3-89c8-78a6bf3bd944,,1.0,MoM2021w19: Where is the most expensive country?,MoM2021w19Whereisthemostexpensivecountry,,107.0,Dashboard,MoM2021w19Whereisthemostexpensivecountry/sheets/Dashboard,61d2458d-bb7a-4cb5-b1ed-1759a5d0828d,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
186,True,True,True,True,False,True,True,False,7670313.0,775932.0,1620388517656.0,1620388517656.0,1620388517663.0,1670268469266.0,153310.0,港湾車両出入数,2babdbaf-616d-4744-9ff3-81baaaa9c145,,1.0,港湾車両出入数,_16203885176590,,193.0,Dashboard,_16203885176590/sheets/Dashboard,f12957e1-1aeb-475b-9930-08517d7b088d,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
187,True,True,True,True,False,True,True,False,7661201.0,775932.0,1620221538543.0,1620221538543.0,1620221538549.0,1670265793538.0,174992.0,WoW2021w09: Can you hide a chart in the map layers?,28ed0ec2-2be8-41f6-8545-7aed47ee654c,,1.0,WoW2021w09: Can you hide a chart in the map layers?,WoW2021w09Canyouhideachartinthemaplayers,,71.0,Dashbaord,WoW2021w09Canyouhideachartinthemaplayers/sheets/Dashbaord,d9ca3124-7eca-469b-853d-131278a262ba,yuta1985,Yuta Sakai,,2.0,[],,,2025/10/13 10:59:26
188,True,True,True,True,False,True,True,False,7656695.0,775932.0,1620139833493.0,1620139833493.0,1620139833497.0,1670264363768.0,14815.0,WoW2021w17: Generation Poupulation,4e02f786-f2a0-4b61-a0b8-eab020efb17c,,1.0,WoW2021w17: Generation Poupulation,WoW2021w17GenerationPoupulation,,90.0,Dashboard,WoW2021w17GenerationPoupulation/sheets/Dashboard,114df2a4-3ce5-4703-8308-70c181029fa7,yuta1985,Yuta Sakai,,4.0,[],,,2025/10/13 10:59:26
189,True,True,True,True,False,True,True,False,7655434.0,775932.0,1620115514683.0,1620142153302.0,1620115514687.0,1670263966852.0,32410.0,MoM2021w18: CEO-to-worker compensation ratio,4778b7d0-46d0-4af3-a1eb-30534bdd6800,,1.1,MoM2021w18: CEO-to-worker compensation ratio,MoM2021w18CEO-to-workercompensationratio,,194.0,Dashboard,MoM2021w18CEO-to-workercompensationratio/sheets/Dashboard,00464641-f66f-4e6a-831b-308a5dfeefdc,yuta1985,Yuta Sakai,,8.0,[],,,2025/10/13 10:59:26
190,True,True,True,True,False,True,True,False,7645856.0,775932.0,1619935235269.0,1619935235269.0,1619935235274.0,1670259971818.0,39748615.0,MoM2021w16: Flights passenger numbers 96.2% down,47798b10-4b7e-46f7-bac1-24608f49c942,,1.0,MoM2021w16: Flights passenger numbers 96.2% down,MoM2021w16Flightspassengernumbers96_2down,,112.0,Dashboard,MoM2021w16Flightspassengernumbers96_2down/sheets/Dashboard,07dd2d93-4189-4829-83d4-987dcd476051,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
191,True,True,True,True,False,True,True,False,7642620.0,775932.0,1619850615785.0,1619851220848.0,1619850615789.0,1670258769599.0,51135.0,MoM2021w15: Fouls called game by NBA referees,715675cd-3225-4847-86c4-48b91681a6a0,,1.2,MoM2021w15: Fouls called game by NBA referees,MoM2021w15FoulscalledgamebyNBAreferees,,224.0,Dashboard,MoM2021w15FoulscalledgamebyNBAreferees/sheets/Dashboard,01e6aef0-6e90-4d4c-9818-17a4eea20e9b,yuta1985,Yuta Sakai,,13.0,[],,,2025/10/13 10:59:26
192,True,True,True,True,False,True,True,False,7624854.0,775932.0,1619541605551.0,1619568533770.0,1619541605556.0,1670251763357.0,19133.0,MoM2021w17: Regional Price Parity Per State in 2018,b7a50207-2635-4bf9-a5d7-11b379c6a940,,1.2,MoM2021w17: Regional Price Parity Per State in 2018,MoM2021w17RegionalPriceParityPerStatein2018,,96.0,Dashboard,MoM2021w17RegionalPriceParityPerStatein2018/sheets/Dashboard,d192cba0-2162-4c30-95a4-b112fd84fe1e,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
193,True,True,True,True,False,True,True,False,7624591.0,775932.0,1619538795936.0,1619538795936.0,1619538795938.0,1670251694870.0,354950.0,WoW2021w16: Can you use Quick LODs to recreate this view?,2220aafc-6132-4ef4-8c44-4031897900b2,,1.0,WoW2021w16: Can you use Quick LODs to recreate this view?,WoW2021w16CanyouuseQuickLODstorecreatethisview,,69.0,Dashboard,WoW2021w16CanyouuseQuickLODstorecreatethisview/sheets/Dashboard,9abf4ec2-83ee-4caf-be38-221856de356e,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Lorna Brown', 'authorProfileName': 'lorna.eden', 'attributionUrl': 'https://public.tableau.com/profile/lorna.eden#!/vizhome/WOW2021W16CanyouuseQuickLODstorecreatethisview/WOW2021W16', 'workbookName': '#WOW2021 W16: Can you use Quick LODs to recreate this view?', 'workbookRepoUrl': 'WOW2021W16CanyouuseQuickLODstorecreatethisview', 'workbookViewName': 'WOW2021W16'}]",,,2025/10/13 10:59:26
194,True,True,True,True,False,True,True,False,7599166.0,775932.0,1619097081884.0,1626310088229.0,1619097081891.0,1670243209873.0,179081.0,"都道府県章がランダムで表示され、どの都道府県かあてるゲームです。このVizの元データと画像を以下URLに置いていますので、同じものの作成に挑むのもおすすめです。RANDOM関数との格闘になると思います。
https://drive.google.com/drive/folders/1z9d0KrK2i3Aquer9WlSeLHvJ--WiqBp9?usp=sharing",4c158f35-7012-4b0e-9ea7-d25fafa8a03d,,1.1,都道府県章クイズ,_16190970818870,,2497.0,表紙,_16190970818870/sheets/sheet0,327dc928-5f4e-4a56-a698-83c270bbd8d2,yuta1985,Yuta Sakai,,13.0,[],,,2025/10/13 10:59:26
195,True,True,True,True,False,True,True,False,7592008.0,775932.0,1618974668179.0,1618974840068.0,1618974668184.0,1670241181222.0,859259.0,WoW2021w07: Can you use Dashboard Extensions?,1dc253cf-a477-4e5d-980b-6af17d60bbf4,,1.1,WoW2021w07: Can you use Dashboard Extensions?,WoW2021w07CanyouuseDashboardExtensions,,79.0,Dashboard,WoW2021w07CanyouuseDashboardExtensions/sheets/Dashboard,10b8b6c8-8fcc-458f-8a5d-a22e5da907d6,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
196,True,True,True,True,False,True,True,False,7591509.0,775932.0,1618964581691.0,1618964581691.0,1618964581693.0,1670241046604.0,9516552.0,WoW2021w08: How many RATS have been seen in NYC over time?,a633fa6f-f0b8-4849-960a-855d8b5868e6,,1.0,WoW2021w08: How many RATS have been seen in NYC over time?,WoW2021w08HowmanyRATShavebeenseeninNYCovertime,,97.0,Dashboard,WoW2021w08HowmanyRATShavebeenseeninNYCovertime/sheets/Dashboard,4ea030ab-240c-401c-a1de-d8e1369022df,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
197,True,True,True,True,False,True,True,False,7589231.0,775932.0,1618932736367.0,1618932736367.0,1618932736371.0,1670240412126.0,363269.0,WoW2021w14: Can you recommend profitable return customer product bundle?,4d8f5bcd-8f3f-436d-a20e-3da27de65357,,1.0,WoW2021w14: Can you recommend profitable return customer product bundle?,WoW2021w14Canyourecommendprofitablereturncustomerproductbundle,,86.0,Dashboard,WoW2021w14Canyourecommendprofitablereturncustomerproductbundle/sheets/Dashboard,9ec5d4dd-223d-4f2d-82b0-d3912dc44c3d,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
198,True,True,True,True,False,True,True,False,7588831.0,775932.0,1618927834798.0,1618927834798.0,1618927834802.0,1670240293399.0,208939.0,WoW2021w15: Website Analytics,3f38e480-7c02-4724-825f-4a6fd360181a,,1.0,WoW2021w15: Website Analytics,WoW2021w15WebsiteAnalytics,,103.0,Dashboard,WoW2021w15WebsiteAnalytics/sheets/Dashboard,2fd53981-0f47-4cf3-b62c-4e406c97c212,yuta1985,Yuta Sakai,,2.0,[],,,2025/10/13 10:59:26
199,True,True,True,True,False,True,True,False,7518390.0,775932.0,1617718183480.0,1617718183480.0,1617718183483.0,1670219484698.0,358915.0,WoW2021w13: What percentage of sub-orders are profitable?,c0db1425-ef33-416a-8d9e-b077c091a8c5,,1.0,WoW2021w13: What percentage of sub-orders are profitable?,WoW2021w13Whatpercentageofsub-ordersareprofitable,,95.0,Dashboard,WoW2021w13Whatpercentageofsub-ordersareprofitable/sheets/Dashboard,226739e4-ee27-47b2-b693-8148c03a68f9,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
200,True,True,True,True,False,True,True,False,7513914.0,775932.0,1617635467338.0,1617635610275.0,1617635467342.0,1670218523299.0,1450289.0,MoM2021w14: Dry Bean Classification,e09cdff0-c49d-4847-bdfc-ba407bcf4ecf,,1.1,MoM2021w14: Dry Bean Classification,MoM2021w14DryBeanClassification,,113.0,Dashboard,MoM2021w14DryBeanClassification/sheets/Dashboard,c783165d-8cb3-44f8-8cdd-f025ff4cfe9f,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
201,True,True,True,True,False,True,True,False,7489172.0,775932.0,1617111466919.0,1617112239817.0,1617111466922.0,1670211891068.0,386495.0,"WoW2021w12: Can you do Comparative Quantity Analysis?
#WOW2021 ",96be30dd-a70a-48fd-b7ca-79cae0cf4cba,,1.2,WoW2021w12: Can you do Comparative Quantity Analysis?,WoW2021w12CanyoudoComparativeQuantityAnalysis,,75.0,Dashboard,WoW2021w12CanyoudoComparativeQuantityAnalysis/sheets/Dashboard,a7ea99e6-3013-4dad-8cab-45918a1d587f,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Sean Miller - @HipsterVizNinja', 'authorProfileName': 'hipstervizninja', 'attributionUrl': 'https://public.tableau.com/profile/kcmillersean#!/vizhome/ComparativeQuantityinclusive/Solution', 'workbookName': 'Comparative Quantity (inclusive)', 'workbookRepoUrl': 'ComparativeQuantityinclusive', 'workbookViewName': 'Solution'}]",,,2025/10/13 10:59:26
202,True,True,True,True,False,True,True,False,7484127.0,775932.0,1617031727876.0,1617031727876.0,1617031727882.0,1670210542285.0,40933.0,MoM2021w13: UK exports to EU have plunged since Brexit,dec21122-a6d8-4234-b167-73fe32625a1a,,1.0,MoM2021w13: UK exports to EU have plunged since Brexit,MoM2021w13UKexportstoEUhaveplungedsinceBrexit,,94.0,Dashboard,MoM2021w13UKexportstoEUhaveplungedsinceBrexit/sheets/Dashboard,23d35823-3bf5-423a-bc4f-953e32d4d17a,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
203,True,True,True,True,False,True,True,False,7456181.0,775932.0,1616514231668.0,1616514231668.0,1616514231674.0,1670202955927.0,107599.0,WoW2020w42: Can you build a Strava Workout Calendar?,877ac671-ad5f-433a-aa5f-d16681e28646,,1.0,WoW2020w42: Can you build a Strava Workout Calendar?,WoW2020w42CanyoubuildaStravaWorkoutCalendar,,67.0,Dashboard,WoW2020w42CanyoubuildaStravaWorkoutCalendar/sheets/Dashboard,7fde32ca-685a-41a6-968b-5833299ab92e,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
204,True,True,True,True,False,True,True,False,7450800.0,775932.0,1616431140044.0,1616431140044.0,1616431140048.0,1670201501666.0,118228.0,MoM2021w12: Will Lockdown Effects Continue?,babc90bd-1209-410d-8d4a-36ff40ed4883,,1.0,#VOTD | MoM2021w12: Will Lockdown Effects Continue?,MoM2021w12WillLockdownEffectsContinue,,7523.0,Dashboard,MoM2021w12WillLockdownEffectsContinue/sheets/Dashboard,083ee9ad-f2b9-41d5-a3c5-5102b04710d7,yuta1985,Yuta Sakai,,64.0,[],,,2025/10/13 10:59:26
205,True,True,True,True,False,True,True,False,7424398.0,775932.0,1615951287146.0,1615951287146.0,1615951287150.0,1670192589436.0,390917.0,"WoW2021w10: Can you build a ""must include"" filter?",f8751c40-515b-4f93-b53c-c34cc7b8e80b,,1.0,"WoW2021w10: Can you build a ""must include"" filter?",WoW2021w10Canyoubuildamustincludefilter,,103.0,DASHBOARD,WoW2021w10Canyoubuildamustincludefilter/sheets/DASHBOARD,2bda0f8b-48a1-42a7-9d38-2d9b00a415d1,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
206,True,True,True,True,False,True,True,False,7424169.0,775932.0,1615947356920.0,1615947645788.0,1615947356926.0,1670192527629.0,260357.0,WoW2021w11: Can you recreate the work of Hans Rosling?,99cafdee-8cb3-4d5b-970f-a4a9af9eec7e,,1.3,WoW2021w11: Can you recreate the work of Hans Rosling?,WoW2021w11CanyourecreatetheworkofHansRosling,,77.0,Dashboard,WoW2021w11CanyourecreatetheworkofHansRosling/sheets/Dashboard,28bf7cd1-6429-4af9-9d66-0b6a42c0511e,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
207,True,True,True,True,False,True,True,False,7416119.0,775932.0,1615823644840.0,1615852155776.0,1615823644846.0,1670187083896.0,12198.0,MoM_2021w10: Gender Equality in Olympic,6150d9a8-93b5-4667-b519-16338e74dac2,,1.1,MoM_2021w10: Gender Equality in Olympic,MoM_2021w10GenderEqualityinOlympic,,114.0,Dashboard,MoM_2021w10GenderEqualityinOlympic/sheets/Dashboard,b2446001-bec2-4100-b3f1-85ea67eb3e4a,yuta1985,Yuta Sakai,,2.0,[],,,2025/10/13 10:59:26
208,True,True,True,True,False,True,True,False,7415944.0,775932.0,1615821545819.0,1615821545819.0,1615821545823.0,1670187036997.0,479994.0,MoM_2021w11: Cash Crop Growth 1961-2019,4aa54a33-0a14-49d6-a172-77849fb8eee9,,1.0,MoM_2021w11: Cash Crop Growth 1961-2019,MoM_2021w11CashCropGrowth1961-2019,,88.0,Dashboard,MoM_2021w11CashCropGrowth1961-2019/sheets/Dashboard,7298452c-abe0-446a-92aa-0ec7315b4e6f,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
209,True,True,True,True,False,True,True,False,7413487.0,775932.0,1615772679517.0,1615772679517.0,1615777256230.0,1670186433556.0,64478.0,神戸市保育施設検索ダッシュボード,3b4a23fd-f3c5-4ca7-940f-4618eefd76a4,,1.0,神戸市保育施設検索ダッシュボード,38647,,243.0,ダッシュボード 1,38647/sheets/1_1,0db082e5-bd6f-4868-9912-43bcd3f2c2d2,yuta1985,Yuta Sakai,,2.0,[],,,2025/10/13 10:59:26
210,True,True,True,True,False,True,True,False,7354573.0,775932.0,1614614277786.0,1614614277786.0,1614614277790.0,1670167692321.0,15075.0,MoM2021w06: What is the Obstacles to Gender Equality,1c2b5421-785f-4465-98da-dc180c9e1915,,1.0,MoM2021w06: What is the Obstacles to Gender Equality,MoM2021w06WhatistheObstaclestoGenderEquality,,136.0,Dashboard,MoM2021w06WhatistheObstaclestoGenderEquality/sheets/Dashboard,8c8d428d-eaf0-4136-b512-9ddbbc85cf85,yuta1985,Yuta Sakai,,6.0,[],,,2025/10/13 10:59:26
211,True,True,True,True,False,True,True,False,7354399.0,775932.0,1614611474109.0,1614611474109.0,1614611474113.0,1670167643106.0,26831.0,MoM2017w22: The History of Increasing of Internet Users,bc077df9-d06c-488f-bcd6-b2a14d140e10,,1.0,MoM2017w22: The History of Increasing of Internet Users,MoM2017w22TheHistoryofIncreasingofInternetUsers,,84.0,DASHBOARD,MoM2017w22TheHistoryofIncreasingofInternetUsers/sheets/DASHBOARD,33a46bb5-6d6f-4e96-894b-5fa1e55b7f71,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
212,True,True,True,True,False,True,True,False,7353901.0,775932.0,1614602983241.0,1614680800093.0,1614602983245.0,1670167510071.0,19340.0,MoM2021w09: Seats Held by Women in National Parliaments and Goverments,617d024e-011d-48d2-b1ca-8ae9462bb64c,,1.3,MoM2021w09: Seats Held by Women in National Parliaments and Goverments,MoM2021w09SeatsHeldbyWomeninNationalParliamentsandGoverments,,275.0,Dashboard,MoM2021w09SeatsHeldbyWomeninNationalParliamentsandGoverments/sheets/Dashboard,dc4d224c-3f97-4ec8-b9ed-00ecd5c81624,yuta1985,Yuta Sakai,,10.0,[],,,2025/10/13 10:59:26
213,True,True,True,True,False,True,True,False,7329893.0,775932.0,1614144247971.0,1614144378086.0,1614144247975.0,1670160858227.0,71198.0,MoM2021w08: Protests against limiting abortions right,a2ea882a-8609-43c6-b271-8f6c39088087,,1.1,MoM2021w08: Protests against limiting abortions right,MoM2021w08Protestsagainstlimitingabortionsright,,212.0,Dashboard,MoM2021w08Protestsagainstlimitingabortionsright/sheets/Dashboard,d7de70d9-b1d7-4d02-b4f4-64da90e4083d,yuta1985,Yuta Sakai,,6.0,"[{'authorDisplayName': 'Hanna Nykowska', 'authorProfileName': 'hanna.nykowska', 'attributionUrl': 'https://public.tableau.com/profile/hanna.nykowska#!/vizhome/ThisisWar-AbortioninPoland/landingpage', 'workbookName': 'This is War - Abortion in Poland', 'workbookRepoUrl': 'ThisisWar-AbortioninPoland', 'workbookViewName': 'landingpage'}]",,,2025/10/13 10:59:26
214,True,True,True,True,False,True,True,False,7319801.0,775932.0,1614005587977.0,1614005587977.0,1614005587980.0,1670158104297.0,16794.0,MoM2017w17: LinkedIn's Annual Top Skills Reports 2016,fd477b38-a52e-4bdb-a545-c733d5a4f803,,1.0,MoM2017w17: LinkedIn's Annual Top Skills Reports 2016,MoM2017w17LinkedInsAnnualTopSkillsReports2016,,131.0,Dashboard,MoM2017w17LinkedInsAnnualTopSkillsReports2016/sheets/Dashboard,4c455504-43c9-466f-98d8-63314f4aad98,yuta1985,Yuta Sakai,,4.0,[],,,2025/10/13 10:59:26
215,True,True,True,True,False,True,True,False,7293761.0,775932.0,1613484618720.0,1613484683906.0,1613484618724.0,1670150861743.0,391553.0,"WoW2021w06: Can you build a Fancy Text Table?
#WOW2021",de80acc8-b9fd-4cd3-bcef-25509ed7bdf0,,1.1,WoW2021w06: Can you build a Fancy Text Table?,WoW2021w06CanyoubuildaFancyTextTable,,131.0,Dashboard,WoW2021w06CanyoubuildaFancyTextTable/sheets/Dashboard,55a3f34a-f5de-4659-8f4f-0f26b077c359,yuta1985,Yuta Sakai,,1.0,"[{'authorDisplayName': 'Ann Jackson', 'authorProfileName': 'ann.jackson', 'attributionUrl': 'https://public.tableau.com/profile/ann.jackson#!/vizhome/WorkoutWednesday2021Week6SalesProgressReport/WorkoutWednesday2021Week6SalesProgressReport', 'workbookName': '#WorkoutWednesday2021 Week 6 | Sales Progress Report', 'workbookRepoUrl': 'WorkoutWednesday2021Week6SalesProgressReport', 'workbookViewName': 'WorkoutWednesday2021Week6SalesProgressReport'}]",,,2025/10/13 10:59:26
216,True,True,True,True,False,True,True,False,7292484.0,775932.0,1613461237538.0,1613605775548.0,1613461237542.0,1670150614042.0,15024.0,"MoM2021w07:Point of Valentine's Day
#makeovermonday 
#makeovermonday2021",c95beff6-b360-459d-994e-f73290ab0e2e,,1.1,MoM2021w07: Point of Valentine's Day,MoM2021w07PointofValentinesDay,,473.0,Dashboard,MoM2021w07PointofValentinesDay/sheets/Dashboard,afc2ef64-b8ac-41ac-9388-9b2cff8dd22a,yuta1985,Yuta Sakai,,27.0,"[{'authorDisplayName': 'Ann Jackson', 'authorProfileName': 'ann.jackson', 'attributionUrl': 'https://public.tableau.com/profile/ann.jackson#!/vizhome/WorkoutWednesday2019Week21/WorkoutWednesday2019Week21', 'workbookName': '#WorkoutWednesday 2019 Week 21', 'workbookRepoUrl': 'WorkoutWednesday2019Week21', 'workbookViewName': 'WorkoutWednesday2019Week21'}]",,,2025/10/13 10:59:26
217,True,True,True,True,False,True,True,False,7289385.0,775932.0,1613403615485.0,1613404127729.0,1613403615488.0,1670150004361.0,39727.0,MoM2017w12: Winner of March Madness,a28c7018-0f64-4e19-8d12-8e2e6884854d,,1.3,MoM2017w12: Winner of March Madness,MoM2017w12WinnerofMarchMadness,,98.0,Dashboard,MoM2017w12WinnerofMarchMadness/sheets/Dashboard,d6add3d4-49d0-4e8e-8016-0369c5234891,yuta1985,Yuta Sakai,,3.0,[],,,2025/10/13 10:59:26
218,True,True,True,True,False,True,True,False,7260482.0,775932.0,1612795996246.0,1612795996246.0,1612795996248.0,1670140760000.0,62315.0,MoM2017w08: Top 3 Potato Price Countries in Europe,870c7330-c8d7-4307-870b-c7f58ed32caa,,1.0,MoM2017w08: Top 3 Potato Price Countries in Europe,MoM2017w08Top3PotatoPriceCountriesinEurope,,83.0,Dashboard,MoM2017w08Top3PotatoPriceCountriesinEurope/sheets/Dashboard,71f886c5-5432-4465-95c8-1a9f45ccfcac,yuta1985,Yuta Sakai,,2.0,[],,,2025/10/13 10:59:26
219,True,True,True,True,False,True,True,False,7257101.0,775932.0,1612726412803.0,1612742343653.0,1612726412808.0,1670139859598.0,227039.0,MoM2021w05: Increasing of Renewable Energy,3940d146-3550-4cdf-8253-8367d7c549c3,,1.2,MoM2021w05: Increasing of Renewable Energy,MoM2021w05IncreasingofRenewableEnergy,,257.0,Dashboard,MoM2021w05IncreasingofRenewableEnergy/sheets/Dashboard,1256266f-e9a8-401c-b940-b858861546dc,yuta1985,Yuta Sakai,,9.0,[],,,2025/10/13 10:59:26
220,True,True,True,True,False,True,True,False,7256770.0,775932.0,1612720591355.0,1612720703119.0,1612720591357.0,1670139769744.0,14099.0,"WoW2021w05: Can You Predict the Future?
#WOW2021",f88c1bff-c60e-48cf-be96-cda282afed95,,1.1,WoW2021w05: Can You Predict the Future?,WoW2021w05CanYouPredicttheFuture,,80.0,Dashboard,WoW2021w05CanYouPredicttheFuture/sheets/Dashboard,c5a49dac-8506-478e-a87f-0f0eee6f97f9,yuta1985,Yuta Sakai,,1.0,"[{'authorDisplayName': 'Candra McRae', 'authorProfileName': 'candra4181', 'attributionUrl': 'https://public.tableau.com/profile/candra4181#!/vizhome/WOW2021W05-CanYouPredict/HBCUEnrollment', 'workbookName': '#WOW2021 W05 - Can You Predict the Future?', 'workbookRepoUrl': 'WOW2021W05-CanYouPredict', 'workbookViewName': 'HBCUEnrollment'}]",,,2025/10/13 10:59:26
221,True,True,True,True,False,True,True,False,7230413.0,775932.0,1612188118949.0,1612223717842.0,1612188118952.0,1670131758435.0,65554.0,"MoM2017w01: Gender Inequality of Incomes
#makeovermonday
",e614d692-c4e0-4832-801a-92ea72082cc7,,1.8,MoM2017w01: Gender Inequality of Incomes,MoM2021w01GenderInequalityofIncomes,,156.0,Dashboard,MoM2021w01GenderInequalityofIncomes/sheets/Dashboard,3a412157-3424-4095-a7bf-a754c7a0df76,yuta1985,Yuta Sakai,,2.0,[],,,2025/10/13 10:59:26
222,True,True,True,True,False,True,True,False,7226490.0,775932.0,1612102992685.0,1612154437529.0,1612102992690.0,1670130897231.0,29722.0,"History of Sheena Ringo and Incidents Tokyo
#ironquest 
#IronQuest2021 ",54dfa133-ab2e-419a-804d-7aaa39cfa398,,1.8,History of Sheena Ringo and Incidents Tokyo,HistoryofSheenaRingoandIncidentsTokyo,,197.0,History of Ringo,HistoryofSheenaRingoandIncidentsTokyo/sheets/HistoryofRingo,54ecb5d1-6c8b-4a71-a9be-9e39de8a88f3,yuta1985,Yuta Sakai,,4.0,[],,,2025/10/13 10:59:26
223,True,True,True,True,False,True,True,False,7210986.0,775932.0,1611754449287.0,1611756399721.0,1611754449290.0,1670127614780.0,273158.0,"WoW2021w04: Can you use map layers to overlay cities on top of states?

#WOW2021",3989793f-7a0b-4c8c-9feb-e9fe8b0d6233,,1.1,WoW2021w04: Can you use map layers to overlay cities on top of states?,WoW2021w04Canyouusemaplayerstooverlaycitiesontopofstates,,75.0,dashboard,WoW2021w04Canyouusemaplayerstooverlaycitiesontopofstates/sheets/dashboard,7c8e496b-c10f-4025-8306-abc4f205c6a5,yuta1985,Yuta Sakai,,1.0,"[{'authorDisplayName': 'Sean Miller - @HipsterVizNinja', 'authorProfileName': 'hipstervizninja', 'attributionUrl': 'https://public.tableau.com/profile/kcmillersean#!/vizhome/CanyouuseMapLayerstoshowProfitatStateandCitylevels/Dashboard1', 'workbookName': 'Can you use Map Layers to show Profit at State and City levels', 'workbookRepoUrl': 'CanyouuseMapLayerstoshowProfitatStateandCitylevels', 'workbookViewName': 'Dashboard1'}]",,,2025/10/13 10:59:26
224,True,True,True,True,False,True,True,False,7201865.0,775932.0,1611588995101.0,1611704988509.0,1611588995105.0,1670123933678.0,71658.0,"MoM2021w04: Coal Mines in India
#makeovermonday ",16506069-0165-46a1-9786-c959e0b2d9df,,1.4,MoM2021w04: Coal Mines in India,MoM2021w04CoalMinesinIndia,,253.0,Dashboard,MoM2021w04CoalMinesinIndia/sheets/Dashboard,de05c2b6-b106-4216-8d0f-444fc0577b1c,yuta1985,Yuta Sakai,,6.0,[],,,2025/10/13 10:59:26
225,True,True,True,True,False,True,True,False,7182909.0,775932.0,1611167682720.0,1611167759081.0,1611167682724.0,1670118618753.0,787587.0,"WOW2021 Week 3 | Can you build a Control Chart
#WOW2021 ",9a0e1a1a-68b6-4f5b-8ce4-396d5dc108c4,,1.1,WoW2021w03: Can you create a Control Chart,WoW_2021w03,,80.0,Dashboard1,WoW_2021w03/sheets/Dashboard1,fa260d70-59c7-4077-b7df-008998791f48,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
226,True,True,True,True,False,True,True,False,7182648.0,775932.0,1611163740758.0,1611164574109.0,1611163740761.0,1670118553519.0,14428.0,MoM2021_week03: Global Warming,520bc08b-2d9b-498e-af30-59060b11d662,,1.2,MoM2021week03: Global Warming,MoM2021_week03GlobalWarming,,168.0,Dashboard,MoM2021_week03GlobalWarming/sheets/Dashboard,357ececa-5d9e-46dd-9b39-5ce32225265e,yuta1985,Yuta Sakai,,4.0,[],,,2025/10/13 10:59:26
227,True,True,True,True,False,True,True,False,7172749.0,775932.0,1610970397757.0,1610975032532.0,1610970397762.0,1670115881907.0,1025350.0,"鬼滅の刃：2020年の日本における映画上映回数
#和Viz
",3d55b6c8-f721-46de-8cd9-49c1d26220f2,,1.1,鬼滅の刃：2020年の日本における映画上映回数,2020_16109703977590,,166.0,ダッシュボード,2020_16109703977590/sheets/sheet4,4fdc8213-f038-4c8d-a456-bc1fd072d9be,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
228,True,True,True,True,False,True,True,False,7156925.0,775932.0,1610582472344.0,1610588095201.0,1610582472347.0,1670111896417.0,277868.0," #WOW2021 
#WorkoutWednesday2021 week2",53d1f9d3-baff-4c0e-a42e-b26f5b6fe74c,,1.5,WoW2021w02: Can you build a Customer Lifetime Value Matrix?,WoW_2021w02,,141.0,Dashboard,WoW_2021w02/sheets/Dashboard,e3f17cc9-4c62-48f9-8a03-e2e65c1f6fa0,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Ann Jackson', 'authorProfileName': 'ann.jackson', 'attributionUrl': 'https://public.tableau.com/profile/ann.jackson#!/vizhome/WorkoutWednesday2021Week2CustomerLifetimeValueMatrix/WorkoutWednesday2021Week2LifetimeValueMatrix', 'workbookName': '#WorkoutWednesday2021 Week 2 | Customer Lifetime Value Matrix', 'workbookRepoUrl': 'WorkoutWednesday2021Week2CustomerLifetimeValueMatrix', 'workbookViewName': 'WorkoutWednesday2021Week2LifetimeValueMatrix'}]",,,2025/10/13 10:59:26
